Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CNv=0	Cyanide Radical	565.72807490, 565.72807490	N=5-4,J=9/2-9/2,F=7/2-9/2	-4.67040		37.8341	54.4345	CDMS
CNv=0	Cyanide Radical	565.72940940, 565.72940940	N=5-4,J=9/2-9/2,F=9/2-7/2	-4.65850		37.8346	54.4352	CDMS
CNv=0	Cyanide Radical	565.74417740, 565.74417740	N=5-4,J=9/2-9/2,F=9/2-9/2	-3.30210		37.8341	54.4345	CDMS
CNv=0	Cyanide Radical	565.76112520, 565.76112520	N=5-4,J=9/2-9/2,F=9/2-11/2	-4.66540		37.8335	54.4337	CDMS
CNv=0	Cyanide Radical	565.76497540, 565.76497540	N=5-4,J=9/2-9/2,F=11/2-9/2	-4.64810		37.8341	54.4345	CDMS
CNv=0	Cyanide Radical	565.78192320, 565.78192320	N=5-4,J=9/2-9/2,F=11/2-11/2	-3.19760		37.8335	54.4337	CDMS
CNv=0	Cyanide Radical	566.69300390, 566.69300390	N=5-4,J=9/2-7/2,F=7/2-9/2	-4.82620		37.8019	54.3882	CDMS
CNv=0	Cyanide Radical	566.70910640, 566.70910640	N=5-4,J=9/2-7/2,F=9/2-9/2	-2.92460		37.8019	54.3882	CDMS
CNv=0	Cyanide Radical	566.71473840, 566.71473840	N=5-4,J=9/2-7/2,F=7/2-7/2	-2.92500		37.8012	54.3872	CDMS
CNv=0	Cyanide Radical	566.72990440, 566.72990440	N=5-4,J=9/2-7/2,F=11/2-9/2	-1.54070		37.8019	54.3882	CDMS
CNv=0	Cyanide Radical	566.73074920, 566.73074920	N=5-4,J=9/2-7/2,F=7/2-5/2	-1.74470		37.8006	54.3863	CDMS
CNv=0	Cyanide Radical	566.73084090, 566.73084090	N=5-4,J=9/2-7/2,F=9/2-7/2	-1.64190		37.8012	54.3872	CDMS
CNv=0	Cyanide Radical	566.94680060, 566.94680060	N=5-4,J=11/2-9/2,F=11/2-9/2	-1.54520		37.8341	54.4345	CDMS
CNv=0	Cyanide Radical	566.94689330, 566.94689330	N=5-4,J=11/2-9/2,F=13/2-11/2	-1.46370		37.8335	54.4337	CDMS
CNv=0	Cyanide Radical	566.94721230, 566.94721230	N=5-4,J=11/2-9/2,F=9/2-7/2	-1.62750		37.8346	54.4352	CDMS
CNv=0	Cyanide Radical	566.96198030, 566.96198030	N=5-4,J=11/2-9/2,F=9/2-9/2	-3.01260		37.8341	54.4345	CDMS
CNv=0	Cyanide Radical	566.96374840, 566.96374840	N=5-4,J=11/2-9/2,F=11/2-11/2	-3.01300		37.8335	54.4337	CDMS
CNv=0	Cyanide Radical	566.97892810, 566.97892810	N=5-4,J=11/2-9/2,F=9/2-11/2	-5.09340		37.8335	54.4337	CDMS
CNv=0	Cyanide Radical	678.81347050, 678.81347050	N=6-5,J=11/2-11/2,F=9/2-9/2	-3.32700		56.7459	81.6442	CDMS
CNv=0	Cyanide Radical	678.82865020, 678.82865020	N=6-5,J=11/2-11/2,F=9/2-11/2	-4.79200		56.7454	81.6435	CDMS
CNv=0	Cyanide Radical	678.82963770, 678.82963770	N=6-5,J=11/2-11/2,F=11/2-9/2	-4.77940		56.7459	81.6442	CDMS
