Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
C17O	Carbon Monoxide	561.71273500, 561.71273500	J=5-4,F=15/2-13/2	-3.65630		37.4769	53.9206	CDMS
C17O	Carbon Monoxide	561.71273500, 561.71273500	J=5-4,F=15/2-13/2	-3.74900		37.4769	53.9206	CDMS
C17O	Carbon Monoxide	561.71273500, 561.71273500	J=5-4,F=15/2-13/2	-3.84780		37.4769	53.9206	CDMS
C17O	Carbon Monoxide	561.71273500, 561.71273500	J=5-4,F=15/2-13/2	-3.95250		37.4769	53.9206	CDMS
C17O	Carbon Monoxide	561.71273500, 561.71273500	J=5-4,F=15/2-13/2	-4.17120		37.4769	53.9206	CDMS
C17O	Carbon Monoxide	561.71273500, 561.71273500	J=5-4,F=15/2-13/2	-4.06200		37.4769	53.9206	CDMS
C17O	Carbon Monoxide	561.71294110, 561.71294110	J=5-4,F=9/2-11/2	-5.99870		37.4769	53.9206	CDMS
C17O	Carbon Monoxide	561.71300970, 561.71300970	J=5-4,F=11/2-11/2	-4.63740		37.4769	53.9206	CDMS
C17O	Carbon Monoxide	561.71362840, 561.71362840	J=5-4,F=13/2-13/2	-4.82820		37.4769	53.9206	CDMS
C17O	Carbon Monoxide	561.71397710, 561.71397710	J=5-4,F=11/2-13/2	-6.32650		37.4769	53.9206	CDMS
C17O	Carbon Monoxide	674.00869610, 674.00869610	J=6-5,F=7/2-9/2	-6.21200	 6.6	56.2137	80.8785	CDMS
C17O	Carbon Monoxide	674.00900030, 674.00900030	J=6-5,F=7/2-7/2	-4.79710	 6.6	56.2137	80.8785	CDMS
C17O	Carbon Monoxide	674.00901280, 674.00901280	J=6-5,F=9/2-11/2	-6.04390	 6.6	56.2137	80.8785	CDMS
C17O	Carbon Monoxide	674.00908140, 674.00908140	J=6-5,F=9/2-9/2	-4.60210	 6.6	56.2137	80.8785	CDMS
C17O	Carbon Monoxide	674.00918400, 674.00918400	J=6-5,F=17/2-15/2	-3.48400	 6.6	56.2136	80.8784	CDMS
