Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CH3OHvt=0-2	Methanol	156.60239500, 156.60239500	2(1)+-3(0)+vt=0	-4.4888		9.681	13.9287	JPL
CH3OHvt=0-2	Methanol	156.72377400, 156.72377400	19(1)--19(1)+vt=0	-6.5627		313.62	451.2266	JPL
CH3OHvt=0-2	Methanol	156.82851700, 156.82851700	7(0)-7(-1)E2vt=0	-4.0722		49.035	70.55	JPL
CH3OHvt=0-2	Methanol	157.04861700, 157.04861700	6(0)-6(-1)E2vt=0	-4.092		37.749	54.3121	JPL
CH3OHvt=0-2	Methanol	157.17898700, 157.17898700	5(0)-5(-1)E2vt=0	-4.1288		28.074	40.392	JPL
CH3OHvt=0-2	Methanol	157.24606200, 157.24606200	4(0)-4(-1)E2vt=0	-4.1866		20.009	28.7883	JPL
CH3OHvt=0-2	Methanol	157.27083200, 157.27083200	1(0)-1(-1)E2vt=0	-4.6119		5.49	7.8988	JPL
CH3OHvt=0-2	Methanol	157.27233800, 157.27233800	3(0)-3(-1)E2vt=0	-4.2726		13.557	19.5054	JPL
CH3OHvt=0-2	Methanol	157.27601900, 157.27601900	2(0)-2(-1)E2vt=0	-4.4015		8.717	12.5417	JPL
CH3OHvt=0-2	Methanol	157.57496600, 157.57496600	13(5)-14(4)E1vt=0	-4.7823		236.068	339.6472	JPL
CH3OHvt=0-2	Methanol	159.03017600, 159.03017600	10(-1)-9(1)E2vt=0	-8.0837		87.239	125.5167	JPL
CH3OHvt=0-2	Methanol	160.48446200, 160.48446200	14(4)+-15(2)+vt=0	-8.0179		219.844	316.3047	JPL
CH3OHvt=0-2	Methanol	161.83066200, 161.83066200	13(-3)-14(2)E2vt=0	-6.5216		184.972	266.1319	JPL
CH3OHvt=0-2	Methanol	161.99195100, 161.99195100	12(2)+-13(0)+vt=0	-8.7831		146.67	211.0242	JPL
CH3OHvt=0-2	Methanol	163.01724000, 163.01724000	14(3)-15(-1)E2vt=0	-10.5495		197.135	283.6317	JPL
CH3OHvt=0-2	Methanol	164.07421300, 164.07421300	5(3)-6(-2)E2vt=0	-9.7011		51.889	74.6563	JPL
CH3OHvt=0-2	Methanol	165.05017500, 165.05017500	1(1)-1(0)E1vt=0	-4.6167		10.736	15.4466	JPL
CH3OHvt=0-2	Methanol	165.06113000, 165.06113000	2(1)-2(0)E1vt=0	-4.4028		13.963	20.0895	JPL
CH3OHvt=0-2	Methanol	165.07435500, 165.07435500	14(6)-15(5)E1vt=0	-4.8505		288.063	414.456	JPL
CH3OHvt=0-2	Methanol	165.09924000, 165.09924000	3(1)-3(0)E1vt=0	-4.2687		18.803	27.0532	JPL
CH3OHvt=0-2	Methanol	165.19047500, 165.19047500	4(1)-4(0)E1vt=0	-4.1754		25.254	36.3347	JPL
CH3OHvt=0-2	Methanol	165.36934100, 165.36934100	5(1)-5(0)E1vt=0	-4.108		33.316	47.934	JPL
CH3OHvt=0-2	Methanol	165.67864900, 165.67864900	6(1)-6(0)E1vt=0	-4.0588		42.988	61.8498	JPL
CH3OHvt=0-2	Methanol	165.73641300, 165.73641300	5(2)-4(-2)E2vt=0	-9.8675		34.137	49.1152	JPL
CH3OHvt=0-2	Methanol	165.82422400, 165.82422400	14(4)--15(2)-vt=0	-7.9892		219.666	316.0486	JPL
CH3OHvt=0-2	Methanol	165.93366600, 165.93366600	9(0)-8(-2)E2vt=0	-8.0296		76.102	109.4932	JPL
CH3OHvt=0-2	Methanol	166.16909800, 166.16909800	7(1)-7(0)E1vt=0	-4.0235		54.266	78.0762	JPL
CH3OHvt=0-2	Methanol	166.24098000, 166.24098000	4(-1)-4(-4)E2vt=1	-10.4301		297.86	428.5516	JPL
CH3OHvt=0-2	Methanol	166.29493400, 166.29493400	5(-1)-5(-4)E2vt=1	-9.7571		305.905	440.1265	JPL
CH3OHvt=0-2	Methanol	166.35417400, 166.35417400	6(-1)-6(-4)E2vt=1	-9.2974		315.559	454.0164	JPL
CH3OHvt=0-2	Methanol	166.41570000, 166.41570000	7(-1)-7(-4)E2vt=1	-8.9437		326.822	470.2213	JPL
CH3OHvt=0-2	Methanol	166.47602000, 166.47602000	8(-1)-8(-4)E2vt=1	-8.6567		339.693	488.7396	JPL
CH3OHvt=0-2	Methanol	166.77328100, 166.77328100	7(1)+-8(2)+vt=1	-4.5576		265.513	382.0118	JPL
CH3OHvt=0-2	Methanol	166.89856600, 166.89856600	8(1)-8(0)E1vt=0	-3.9993		67.15	96.6133	JPL
CH3OHvt=0-2	Methanol	167.93105600, 167.93105600	9(1)-9(0)E1vt=0	-3.9843		81.637	117.4568	JPL
CH3OHvt=0-2	Methanol	168.46399900, 168.46399900	7(3)-8(1)E1vt=0	-7.3382		72.717	104.6229	JPL
CH3OHvt=0-2	Methanol	168.57783100, 168.57783100	4(1)-3(2)E1vt=0	-4.9082		25.141	36.1721	JPL
CH3OHvt=0-2	Methanol	169.33521900, 169.33521900	10(1)-10(0)E1vt=0	-3.977		97.724	140.6022	JPL
CH3OHvt=0-2	Methanol	169.42724000, 169.42724000	7(1)--8(2)-vt=1	-4.5439		265.514	382.0132	JPL
CH3OHvt=0-2	Methanol	169.48819200, 169.48819200	15(1)-14(3)E1vt=0	-6.7727		202.572	291.4542	JPL
CH3OHvt=0-2	Methanol	170.02393800, 170.02393800	5(-3)-6(0)E2vt=1	-10.7047		242.705	349.1963	JPL
CH3OHvt=0-2	Methanol	170.06059200, 170.06059200	3(2)-2(1)E1vt=0	-4.2441		19.469	28.0114	JPL
CH3OHvt=0-2	Methanol	171.18245000, 171.18245000	11(1)-11(0)E1vt=0	-3.9762		115.409	166.0469	JPL
CH3OHvt=0-2	Methanol	171.29186800, 171.29186800	7(-4)-6(-1)E2vt=1	-9.0581		321.108	462.0001	JPL
CH3OHvt=0-2	Methanol	171.33935700, 171.33935700	10(3)-9(-3)E2vt=0	-13.415		116.184	167.1619	JPL
CH3OHvt=0-2	Methanol	171.44010400, 171.44010400	6(5)--7(3)-vt=1	-10.6567		320.367	460.934	JPL
CH3OHvt=0-2	Methanol	171.44016500, 171.44016500	6(5)+-7(3)+vt=1	-10.6567		320.367	460.934	JPL
CH3OHvt=0-2	Methanol	171.64057400, 171.64057400	19(-2)-18(-3)E2vt=0	-4.5761		319.322	459.4305	JPL
CH3OHvt=0-2	Methanol	172.07325300, 172.07325300	3(3)-4(2)E1vt=1	-6.6899		294.034	423.0469	JPL
CH3OHvt=0-2	Methanol	172.07930700, 172.07930700	11(-5)-12(-4)E2vt=0	-4.715		186.899	268.9044	JPL
CH3OHvt=0-2	Methanol	172.44583900, 172.44583900	7(0)-6(1)E1vt=0	-4.3218		48.514	69.8004	JPL
CH3OHvt=0-2	Methanol	172.83820200, 172.83820200	20(1)--20(1)+vt=0	-6.5705		345.521	497.1248	JPL
CH3OHvt=0-2	Methanol	173.54461800, 173.54461800	12(1)-12(0)E1vt=0	-3.981		134.689	193.7863	JPL
CH3OHvt=0-2	Methanol	176.03722100, 176.03722100	10(3)--11(1)-vt=0	-9.8295		117.466	169.0064	JPL
CH3OHvt=0-2	Methanol	176.49154100, 176.49154100	13(1)-13(0)E1vt=0	-3.9905		155.562	223.8177	JPL
CH3OHvt=0-2	Methanol	177.23971400, 177.23971400	2(1)-3(-1)E2vt=0	-9.6295		13.557	19.5054	JPL
CH3OHvt=0-2	Methanol	177.50295700, 177.50295700	13(-2)-12(3)E2vt=0	-6.7098		159.009	228.7772	JPL
CH3OHvt=0-2	Methanol	179.89954900, 179.89954900	17(3)+-18(0)+vt=0	-10.1908		275.347	396.1606	JPL
CH3OHvt=0-2	Methanol	180.08841900, 180.08841900	14(1)-14(0)E1vt=0	-4.004		178.025	256.1368	JPL
CH3OHvt=0-2	Methanol	180.43998000, 180.43998000	16(4)-17(3)E1vt=0	-4.529		280.02	402.884	JPL
CH3OHvt=0-2	Methanol	180.54477600, 180.54477600	11(-1)-10(2)E2vt=0	-6.4319		104.236	149.9715	JPL
CH3OHvt=0-2	Methanol	181.29597100, 181.29597100	7(-1)-6(0)E2vt=0	-4.0947		42.988	61.8498	JPL
CH3OHvt=0-2	Methanol	181.77103800, 181.77103800	4(-2)-5(-1)E2vt=0	-4.6339		28.074	40.392	JPL
CH3OHvt=0-2	Methanol	182.99815700, 182.99815700	13(1)--12(2)-vt=0	-4.2747		151.999	218.6914	JPL
CH3OHvt=0-2	Methanol	183.12378400, 183.12378400	9(2)--8(3)-vt=0	-4.4793		92.691	133.3609	JPL
CH3OHvt=0-2	Methanol	183.72006500, 183.72006500	11(-3)-12(-2)E2vt=0	-4.3912		143.927	207.0777	JPL
CH3OHvt=0-2	Methanol	183.85276500, 183.85276500	5(2)--6(1)-vt=0	-4.5364		44.278	63.7058	JPL
CH3OHvt=0-2	Methanol	183.87987000, 183.87987000	9(2)+-8(3)+vt=0	-4.4758		92.69	133.3595	JPL
CH3OHvt=0-2	Methanol	184.39343800, 184.39343800	15(1)-15(0)E1vt=0	-4.021		202.075	290.7392	JPL
