Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
C15N	Cyanide Radical	549.60050860, 549.60050860	N=5-4,J=11/2-9/2,F=6-5	-1.3572		36.6768	52.7694	CDMS
C15N	Cyanide Radical	658.05901140, 658.05901140	N=6-5,J=11/2-11/2,F=6-6	-3.0627		55.0095	79.1459	CDMS
C15N	Cyanide Radical	658.08141070, 658.08141070	N=6-5,J=11/2-11/2,F=6-5	-4.9695		55.0088	79.1449	CDMS
C15N	Cyanide Radical	658.08458980, 658.08458980	N=6-5,J=11/2-11/2,F=5-6	-4.9475		55.0095	79.1459	CDMS
C15N	Cyanide Radical	658.10698920, 658.10698920	N=6-5,J=11/2-11/2,F=5-5	-3.1325		55.0088	79.1449	CDMS
C15N	Cyanide Radical	659.24023450, 659.24023450	N=6-5,J=11/2-9/2,F=5-4	-1.3216		54.971	79.0906	CDMS
C15N	Cyanide Radical	659.24061990, 659.24061990	N=6-5,J=11/2-9/2,F=6-5	-1.241		54.9701	79.0893	CDMS
C15N	Cyanide Radical	659.26619840, 659.26619840	N=6-5,J=11/2-9/2,F=5-5	-3.0558		54.9701	79.0893	CDMS
C15N	Cyanide Radical	659.42913180, 659.42913180	N=6-5,J=13/2-11/2,F=6-6	-3.1245		55.0095	79.1459	CDMS
C15N	Cyanide Radical	659.45153120, 659.45153120	N=6-5,J=13/2-11/2,F=6-5	-1.2399		55.0088	79.1449	CDMS
C15N	Cyanide Radical	659.45170630, 659.45170630	N=6-5,J=13/2-11/2,F=7-6	-1.1721		55.0095	79.1459	CDMS
C15N	Cyanide Radical	767.67321630, 767.67321630	N=7-6,J=13/2-13/2,F=7-7	-3.0494		77.0065	110.7945	CDMS
C15N	Cyanide Radical	767.69579070, 767.69579070	N=7-6,J=13/2-13/2,F=7-6	-5.087		77.0057	110.7934	CDMS
C15N	Cyanide Radical	767.69853110, 767.69853110	N=7-6,J=13/2-13/2,F=6-7	-5.0648		77.0065	110.7945	CDMS
C15N	Cyanide Radical	767.72110550, 767.72110550	N=7-6,J=13/2-13/2,F=6-6	-3.1089		77.0057	110.7934	CDMS
C15N	Cyanide Radical	769.06564750, 769.06564750	N=7-6,J=13/2-11/2,F=6-5	-1.1557		76.9609	110.7289	CDMS
C15N	Cyanide Radical	769.06591120, 769.06591120	N=7-6,J=13/2-11/2,F=7-6	-1.088		76.96	110.7276	CDMS
C15N	Cyanide Radical	769.09122600, 769.09122600	N=7-6,J=13/2-11/2,F=6-6	-3.0438		76.96	110.7276	CDMS
C15N	Cyanide Radical	769.25422200, 769.25422200	N=7-6,J=15/2-13/2,F=7-7	-3.1027		77.0065	110.7945	CDMS
C15N	Cyanide Radical	769.27679650, 769.27679650	N=7-6,J=15/2-13/2,F=7-6	-1.0872		77.0057	110.7934	CDMS
C15N	Cyanide Radical	769.27693020, 769.27693020	N=7-6,J=15/2-13/2,F=8-7	-1.0287		77.0065	110.7945	CDMS
C15N	Cyanide Radical	877.25715620, 877.25715620	N=8-7,J=15/2-15/2,F=8-8	-3.0517		102.6668	147.7138	CDMS
C15N	Cyanide Radical	877.27986430, 877.27986430	N=8-7,J=15/2-15/2,F=8-7	-5.2028		102.666	147.7126	CDMS
C15N	Cyanide Radical	877.28227990, 877.28227990	N=8-7,J=15/2-15/2,F=7-8	-5.1806		102.6668	147.7138	CDMS
C15N	Cyanide Radical	877.30498800, 877.30498800	N=8-7,J=15/2-15/2,F=7-7	-3.1037		102.666	147.7126	CDMS
C15N	Cyanide Radical	878.86067900, 878.86067900	N=8-7,J=15/2-13/2,F=7-6	-1.0286		102.6142	147.6381	CDMS
C15N	Cyanide Radical	878.86087010, 878.86087010	N=8-7,J=15/2-13/2,F=8-7	-0.9701		102.6133	147.6368	CDMS
C15N	Cyanide Radical	878.88599380, 878.88599380	N=8-7,J=15/2-13/2,F=7-7	-3.047		102.6133	147.6368	CDMS
C15N	Cyanide Radical	879.04902710, 879.04902710	N=8-7,J=17/2-15/2,F=8-8	-3.0985		102.6668	147.7138	CDMS
C15N	Cyanide Radical	879.07173520, 879.07173520	N=8-7,J=17/2-15/2,F=8-7	-0.9696		102.666	147.7126	CDMS
C15N	Cyanide Radical	879.07184030, 879.07184030	N=8-7,J=17/2-15/2,F=9-8	-0.918		102.6668	147.7138	CDMS
