Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CCD	Ethynyl	288.55675270, 288.55675270	N=4-3,J=7/2-5/2,F=5/2-5/2	-4.0845		14.4409	20.7774	CDMS
CCD	Ethynyl	288.55758100, 288.55758100	N=4-3,J=7/2-5/2,F=7/2-7/2	-4.0804		14.4408	20.7772	CDMS
CCD	Ethynyl	288.74467780, 288.74467780	N=4-3,J=7/2-7/2,F=9/2-9/2	-4.3411		14.4344	20.768	CDMS
CCD	Ethynyl	288.74898340, 288.74898340	N=4-3,J=7/2-7/2,F=9/2-7/2	-5.5249		14.4343	20.7679	CDMS
CCD	Ethynyl	288.75207580, 288.75207580	N=4-3,J=7/2-7/2,F=7/2-7/2	-4.5115		14.4343	20.7679	CDMS
CCD	Ethynyl	288.75759880, 288.75759880	N=4-3,J=7/2-7/2,F=5/2-5/2	-4.637		14.4342	20.7677	CDMS
CCD	Ethynyl	360.61444540, 360.61444540	N=5-4,J=11/2-9/2,F=11/2-11/2	-4.1278		24.0577	34.6139	CDMS
CCD	Ethynyl	360.61515490, 360.61515490	N=5-4,J=11/2-9/2,F=9/2-9/2	-4.1251		24.0576	34.6137	CDMS
CCD	Ethynyl	360.61830940, 360.61830940	N=5-4,J=11/2-9/2,F=13/2-11/2	-2.5676		24.0577	34.6139	CDMS
CCD	Ethynyl	360.61848100, 360.61848100	N=5-4,J=11/2-9/2,F=11/2-9/2	-2.6488		24.0576	34.6137	CDMS
CCD	Ethynyl	360.61848630, 360.61848630	N=5-4,J=11/2-9/2,F=9/2-7/2	-2.7311		24.0575	34.6136	CDMS
CCD	Ethynyl	360.67409810, 360.67409810	N=5-4,J=9/2-7/2,F=11/2-9/2	-2.6447		24.0659	34.6257	CDMS
CCD	Ethynyl	360.67413940, 360.67413940	N=5-4,J=9/2-7/2,F=9/2-7/2	-2.7459		24.066	34.6258	CDMS
CCD	Ethynyl	360.67430210, 360.67430210	N=5-4,J=9/2-7/2,F=7/2-5/2	-2.8483		24.0661	34.626	CDMS
CCD	Ethynyl	360.67649040, 360.67649040	N=5-4,J=9/2-7/2,F=7/2-7/2	-4.0204		24.066	34.6258	CDMS
CCD	Ethynyl	360.67723190, 360.67723190	N=5-4,J=9/2-7/2,F=9/2-9/2	-4.0177		24.0659	34.6257	CDMS
CCD	Ethynyl	360.91994100, 360.91994100	N=5-4,J=9/2-9/2,F=11/2-11/2	-4.2831		24.0577	34.6139	CDMS
