Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
H2CO	Formaldehyde	364.10324900, 364.10324900	5(4,1)-4(4,0)	-2.8592		155.1694	223.2529	CDMS
H2CO	Formaldehyde	364.10324900, 364.10324900	5(4,2)-4(4,1)	-2.8592		155.1694	223.2529	CDMS
H2CO	Formaldehyde	364.27514100, 364.27514100	5(3,3)-4(3,2)	-2.0126		97.9577	140.9385	CDMS
H2CO	Formaldehyde	364.28888400, 364.28888400	5(3,2)-4(3,1)	-2.0126		97.9578	140.9386	CDMS
H2CO	Formaldehyde	365.36342800, 365.36342800	5(2,3)-4(2,2)	-2.2839		57.078	82.122	CDMS
H2CO	Formaldehyde	372.98624300, 372.98624300	12(1,11)-12(1,12)	-3.4714		190.8431	274.5791	CDMS
H2CO	Formaldehyde	375.89318880, 375.89318880	5(1,4)-4(1,3),F=4-4	-3.55		33.2835	47.8873	CDMS
H2CO	Formaldehyde	375.89319940, 375.89319940	5(1,4)-4(1,3),F=4-5	-5.5457		33.2835	47.8873	CDMS
H2CO	Formaldehyde	375.89320920, 375.89320920	5(1,4)-4(1,3),F=4-3	-2.2612		33.2835	47.8873	CDMS
H2CO	Formaldehyde	375.89320980, 375.89320980	5(1,4)-4(1,3),F=5-4	-2.1698		33.2835	47.8873	CDMS
H2CO	Formaldehyde	375.89321030, 375.89321030	5(1,4)-4(1,3),F=6-5	-2.0796		33.2835	47.8873	CDMS
H2CO	Formaldehyde	375.89321600, 375.89321600	5(1,4)-4(1,3)	-1.675		33.2835	47.8873	CDMS
H2CO	Formaldehyde	375.89322040, 375.89322040	5(1,4)-4(1,3),F=5-5	-3.55		33.2835	47.8873	CDMS
H2CO	Formaldehyde	421.59563610, 421.59563610	7(2,5)-8(0,8)	-5.2273		86.9621	125.1183	CDMS
H2CO	Formaldehyde	421.92077200, 421.92077200	6(1,6)-5(1,5)	-1.5127		43.4067	62.4522	CDMS
H2CO	Formaldehyde	433.67772700, 433.67772700	13(1,12)-13(1,13)	-3.434		221.181	318.2283	CDMS
H2CO	Formaldehyde	434.49299500, 434.49299500	6(0,6)-5(0,5)	-1.9381		36.3592	52.3125	CDMS
H2CO	Formaldehyde	436.58648600, 436.58648600	6(2,5)-5(2,4)	-2.0532		69.1824	99.5375	CDMS
H2CO	Formaldehyde	436.75104000, 436.75104000	6(5,2)-5(5,1)	-2.3969		240.7771	346.4225	CDMS
H2CO	Formaldehyde	436.75104000, 436.75104000	6(5,1)-5(5,0)	-2.3969		240.7771	346.4225	CDMS
H2CO	Formaldehyde	436.95740600, 436.95740600	6(4,2)-5(4,1)	-2.4609		167.3146	240.727	CDMS
H2CO	Formaldehyde	436.95740600, 436.95740600	6(4,3)-5(4,2)	-2.4609		167.3146	240.727	CDMS
H2CO	Formaldehyde	437.19951900, 437.19951900	6(3,4)-5(3,3)	-1.7339		110.1086	158.4208	CDMS
H2CO	Formaldehyde	437.23597600, 437.23597600	6(3,3)-5(3,2)	-1.7338		110.1092	158.4217	CDMS
H2CO	Formaldehyde	439.05778600, 439.05778600	6(2,4)-5(2,3)	-2.0485		69.2652	99.6566	CDMS
H2CO	Formaldehyde	450.84449580, 450.84449580	6(1,5)-5(1,4)	-1.4611		45.822	65.9273	CDMS
H2CO	Formaldehyde	485.22759410, 485.22759410	6(2,4)-7(0,7)	-5.2484		67.7252	97.4409	CDMS
H2CO	Formaldehyde	491.96836870, 491.96836870	7(1,7)-6(1,6)	-1.3408		57.4804	82.701	CDMS
H2CO	Formaldehyde	498.30818240, 498.30818240	14(1,13)-14(1,14)	-3.4082		253.8233	365.193	CDMS
H2CO	Formaldehyde	505.83371550, 505.83371550	7(0,7)-6(0,6)	-1.7719		50.8524	73.1648	CDMS
H2CO	Formaldehyde	509.14624290, 509.14624290	7(2,6)-6(2,5)	-1.8714		83.7453	120.4901	CDMS
H2CO	Formaldehyde	509.30602480, 509.30602480	7(6,1)-6(6,0)	-2.9544		344.9876	496.3573	CDMS
H2CO	Formaldehyde	509.30602480, 509.30602480	7(6,2)-6(6,1)	-2.9544		344.9876	496.3573	CDMS
H2CO	Formaldehyde	509.56211930, 509.56211930	7(5,3)-6(5,2)	-2.0239		255.3456	367.3832	CDMS
H2CO	Formaldehyde	509.56212110, 509.56212110	7(5,2)-6(5,1)	-2.0239		255.3456	367.3832	CDMS
H2CO	Formaldehyde	509.82955310, 509.82955310	7(4,4)-6(4,3)	-2.2093		181.8899	261.6975	CDMS
H2CO	Formaldehyde	509.83014770, 509.83014770	7(4,3)-6(4,2)	-2.2093		181.8899	261.6975	CDMS
H2CO	Formaldehyde	510.15573820, 510.15573820	7(3,5)-6(3,4)	-1.5289		124.692	179.4029	CDMS
H2CO	Formaldehyde	510.23784610, 510.23784610	7(3,4)-6(3,3)	-1.5288		124.6938	179.4055	CDMS
