Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
CH3CNv=0	Methyl Cyanide	128.71804170, 128.71804170	7(5)-6(5),F=7-7	-5.55820		136.9913	197.1012	JPL
CH3CNv=0	Methyl Cyanide	128.73936700, 128.73936700	7(4)-6(4),F=7-6	-3.64540		92.3274	132.8394	JPL
CH3CNv=0	Methyl Cyanide	128.73956890, 128.73956890	7(4)-6(4),F=7-7	-5.32670		92.3274	132.8394	JPL
CH3CNv=0	Methyl Cyanide	128.73960060, 128.73960060	7(4)-6(4),F=6-6	-5.32670		92.3274	132.8394	JPL
CH3CNv=0	Methyl Cyanide	128.73966870, 128.73966870	7(4)-6(4)	-3.15940		92.3274	132.8394	JPL
CH3CNv=0	Methyl Cyanide	128.73979330, 128.73979330	7(4)-6(4),F=8-7	-3.58210		92.3274	132.8394	JPL
CH3CNv=0	Methyl Cyanide	128.73985530, 128.73985530	7(4)-6(4),F=6-5	-3.70900		92.3274	132.8394	JPL
CH3CNv=0	Methyl Cyanide	128.75632180, 128.75632180	7(3)-6(3),F=7-7	-4.86960		57.5782	82.8427	JPL
CH3CNv=0	Methyl Cyanide	128.75686030, 128.75686030	7(3)-6(3),F=7-6	-3.18840		57.5782	82.8427	JPL
CH3CNv=0	Methyl Cyanide	128.75703000, 128.75703000	7(3)-6(3)	-2.70230		57.5782	82.8427	JPL
CH3CNv=0	Methyl Cyanide	128.75710630, 128.75710630	7(3)-6(3),F=8-7	-3.12510		57.5782	82.8427	JPL
CH3CNv=0	Methyl Cyanide	128.75712450, 128.75712450	7(3)-6(3),F=6-5	-3.25200		57.5782	82.8427	JPL
CH3CNv=0	Methyl Cyanide	128.75773240, 128.75773240	7(3)-6(3),F=6-6	-4.86960		57.5782	82.8427	JPL
CH3CNv=0	Methyl Cyanide	128.76829310, 128.76829310	7(2)-6(2),F=7-7	-5.06770		32.7517	47.1227	JPL
CH3CNv=0	Methyl Cyanide	128.76936060, 128.76936060	7(2)-6(2),F=7-6	-3.38650		32.7517	47.1227	JPL
CH3CNv=0	Methyl Cyanide	128.76943610, 128.76943610	7(2)-6(2)	-2.90040		32.7517	47.1227	JPL
CH3CNv=0	Methyl Cyanide	128.76946470, 128.76946470	7(2)-6(2),F=6-5	-3.45010		32.7518	47.1228	JPL
CH3CNv=0	Methyl Cyanide	128.76947790, 128.76947790	7(2)-6(2),F=8-7	-3.32310		32.7517	47.1227	JPL
CH3CNv=0	Methyl Cyanide	128.77068880, 128.77068880	7(2)-6(2),F=6-6	-5.06770		32.7517	47.1227	JPL
CH3CNv=0	Methyl Cyanide	128.77547800, 128.77547800	7(1)-6(1),F=7-7	-5.00860		17.8536	25.6875	JPL
CH3CNv=0	Methyl Cyanide	128.77686280, 128.77686280	7(1)-6(1),F=7-6	-3.32730		17.8535	25.6874	JPL
CH3CNv=0	Methyl Cyanide	128.77687090, 128.77687090	7(1)-6(1),F=6-5	-3.39090		17.8536	25.6875	JPL
CH3CNv=0	Methyl Cyanide	128.77688170, 128.77688170	7(1)-6(1)	-2.84130		17.8536	25.6875	JPL
CH3CNv=0	Methyl Cyanide	128.77690280, 128.77690280	7(1)-6(1),F=8-7	-3.26400		17.8536	25.6875	JPL
CH3CNv=0	Methyl Cyanide	128.77787330, 128.77787330	7(0)-6(0),F=7-7	-4.98920		12.8872	18.5419	JPL
CH3CNv=0	Methyl Cyanide	128.77846470, 128.77846470	7(1)-6(1),F=6-6	-5.00860		17.8535	25.6874	JPL
CH3CNv=0	Methyl Cyanide	128.77934000, 128.77934000	7(0)-6(0),F=6-5	-3.37160		12.8872	18.5419	JPL
CH3CNv=0	Methyl Cyanide	128.77936390, 128.77936390	7(0)-6(0)	-3.30800		12.8871	18.5418	JPL
CH3CNv=0	Methyl Cyanide	128.77936390, 128.77936390	7(0)-6(0)	-2.82190		12.8872	18.5419	JPL
CH3CNv=0	Methyl Cyanide	128.77937810, 128.77937810	7(0)-6(0),F=8-7	-3.24470		12.8872	18.5419	JPL
CH3CNv=0	Methyl Cyanide	128.78105700, 128.78105700	7(0)-6(0),F=6-6	-4.98920		12.8871	18.5418	JPL
CH3CNv=0	Methyl Cyanide	147.03521900, 147.03521900	8(7)-7(7),F=8-7	-4.27880		260.3123	374.5338	JPL
CH3CNv=0	Methyl Cyanide	147.03583510, 147.03583510	8(7)-7(7)	-3.79490		260.3123	374.5338	JPL
CH3CNv=0	Methyl Cyanide	147.03608110, 147.03608110	8(7)-7(7),F=9-8	-4.22370		260.3123	374.5338	JPL
CH3CNv=0	Methyl Cyanide	147.03622820, 147.03622820	8(7)-7(7),F=7-6	-4.33410		260.3122	374.5336	JPL
CH3CNv=0	Methyl Cyanide	147.07129550, 147.07129550	8(6)-7(6),F=7-7	-5.37160		195.8526	281.7900	JPL
CH3CNv=0	Methyl Cyanide	147.07214940, 147.07214940	8(6)-7(6),F=8-7	-3.57230		195.8526	281.7900	JPL
CH3CNv=0	Methyl Cyanide	147.07260210, 147.07260210	8(6)-7(6)	-3.08830		195.8526	281.7900	JPL
CH3CNv=0	Methyl Cyanide	147.07278590, 147.07278590	8(6)-7(6),F=9-8	-3.51710		195.8526	281.7900	JPL
CH3CNv=0	Methyl Cyanide	147.07288610, 147.07288610	8(6)-7(6),F=7-6	-3.62760		195.8525	281.7899	JPL
CH3CNv=0	Methyl Cyanide	147.07352560, 147.07352560	8(6)-7(6),F=8-8	-5.37160		195.8526	281.7900	JPL
CH3CNv=0	Methyl Cyanide	147.10334250, 147.10334250	8(5)-7(5),F=7-7	-5.41490		141.2849	203.2788	JPL
CH3CNv=0	Methyl Cyanide	147.10342370, 147.10342370	8(5)-7(5),F=8-7	-3.61560		141.2849	203.2788	JPL
CH3CNv=0	Methyl Cyanide	147.10373800, 147.10373800	8(5)-7(5)	-3.13160		141.2849	203.2788	JPL
CH3CNv=0	Methyl Cyanide	147.10386920, 147.10386920	8(5)-7(5),F=9-8	-3.56040		141.2849	203.2788	JPL
CH3CNv=0	Methyl Cyanide	147.10391950, 147.10391950	8(5)-7(5),F=8-8	-5.41490		141.2849	203.2788	JPL
CH3CNv=0	Methyl Cyanide	147.10392970, 147.10392970	8(5)-7(5),F=7-6	-3.67090		141.2849	203.2788	JPL
CH3CNv=0	Methyl Cyanide	147.12880460, 147.12880460	8(4)-7(4),F=8-8	-5.23150		96.6217	139.0180	JPL
CH3CNv=0	Methyl Cyanide	147.12902900, 147.12902900	8(4)-7(4),F=8-7	-3.43220		96.6217	139.0180	JPL
CH3CNv=0	Methyl Cyanide	147.12923020, 147.12923020	8(4)-7(4)	-2.94820		96.6217	139.0180	JPL
CH3CNv=0	Methyl Cyanide	147.12931830, 147.12931830	8(4)-7(4),F=9-8	-3.37710		96.6217	139.0180	JPL
CH3CNv=0	Methyl Cyanide	147.12934640, 147.12934640	8(4)-7(4),F=7-6	-3.48750		96.6217	139.0180	JPL
CH3CNv=0	Methyl Cyanide	147.12958010, 147.12958010	8(4)-7(4),F=7-7	-5.23150		96.6217	139.0180	JPL
CH3CNv=0	Methyl Cyanide	147.14817050, 147.14817050	8(3)-7(3),F=8-8	-4.79890		61.8731	89.0222	JPL
CH3CNv=0	Methyl Cyanide	147.14895510, 147.14895510	8(3)-7(3),F=8-7	-2.99960		61.8731	89.0222	JPL
CH3CNv=0	Methyl Cyanide	147.14906830, 147.14906830	8(3)-7(3)	-2.51560		61.8731	89.0222	JPL
CH3CNv=0	Methyl Cyanide	147.14912290, 147.14912290	8(3)-7(3),F=9-8	-2.94440		61.8731	89.0222	JPL
CH3CNv=0	Methyl Cyanide	147.14912570, 147.14912570	8(3)-7(3),F=7-6	-3.05490		61.8731	89.0222	JPL
