Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
SO3&Sigma;v=0	Sulfur Monoxide	345.70455530, 345.70455530	2(3)-2(1)	-5.88730		3.0999	4.4600	JPL
SO3&Sigma;v=0	Sulfur Monoxide	346.52848100, 346.52848100	9(8)-8(7)	-1.79560	  b	43.1928	62.1444	JPL
SO3&Sigma;v=0	Sulfur Monoxide	361.35121550, 361.35121550	6(7)-7(6)	-5.15110		33.0499	47.5512	JPL
SO3&Sigma;v=0	Sulfur Monoxide	373.34428920, 373.34428920	4(4)-4(3)	-3.63890		11.0213	15.8571	JPL
SO3&Sigma;v=0	Sulfur Monoxide	378.06469260, 378.06469260	11(12)-11(11)	-3.75730		103.8665	149.4399	JPL
SO3&Sigma;v=0	Sulfur Monoxide	384.52709560, 384.52709560	8(9)-7(8)	-1.78830		56.4682	81.2447	JPL
SO3&Sigma;v=0	Sulfur Monoxide	387.32865400, 387.32865400	9(9)-8(8)	-1.74040		60.8030	87.4815	JPL
SO3&Sigma;v=0	Sulfur Monoxide	389.12091860, 389.12091860	10(9)-9(8)	-1.67430		54.7518	78.7752	JPL
SO3&Sigma;v=0	Sulfur Monoxide	397.98753180, 397.98753180	7(8)-8(7)	-5.22550		43.1928	62.1444	JPL
SO3&Sigma;v=0	Sulfur Monoxide	405.37654360, 405.37654360	3(4)-3(2)	-5.75010		6.4122	9.2257	JPL
SO3&Sigma;v=0	Sulfur Monoxide	408.63619500, 408.63619500	2(3)-1(0)	-3.89260		1.0007	1.4398	JPL
SO3&Sigma;v=0	Sulfur Monoxide	409.95957750, 409.95957750	5(5)-5(4)	-3.58730		16.9790	24.4289	JPL
SO3&Sigma;v=0	Sulfur Monoxide	419.81621340, 419.81621340	12(13)-12(12)	-3.74680		121.0896	174.2199	JPL
SO3&Sigma;v=0	Sulfur Monoxide	428.11045890, 428.11045890	9(10)-8(9)	-1.67090		69.2947	99.6990	JPL
SO3&Sigma;v=0	Sulfur Monoxide	430.33933800, 430.33933800	10(10)-9(9)	-1.63060		73.7229	106.0702	JPL
SO3&Sigma;v=0	Sulfur Monoxide	431.80810080, 431.80810080	11(10)-10(9)	-1.57080		67.7314	97.4498	JPL
SO3&Sigma;v=0	Sulfur Monoxide	435.98611910, 435.98611910	8(9)-9(8)	-5.29820		54.7518	78.7752	JPL
SO3&Sigma;v=0	Sulfur Monoxide	448.26599320, 448.26599320	6(6)-6(5)	-3.54950		24.3157	34.9847	JPL
SO3&Sigma;v=0	Sulfur Monoxide	461.75459570, 461.75459570	13(14)-13(13)	-3.74400		139.7465	201.0629	JPL
SO3&Sigma;v=0	Sulfur Monoxide	471.53737860, 471.53737860	10(11)-9(10)	-1.57170		83.5749	120.2449	JPL
SO3&Sigma;v=0	Sulfur Monoxide	473.34186410, 473.34186410	11(11)-10(10)	-1.53710		88.0775	126.7231	JPL
SO3&Sigma;v=0	Sulfur Monoxide	473.37393660, 473.37393660	4(5)-4(3)	-5.65290		11.0213	15.8571	JPL
SO3&Sigma;v=0	Sulfur Monoxide	474.55944120, 474.55944120	12(11)-11(10)	-1.48230		82.1350	118.1733	JPL
SO3&Sigma;v=0	Sulfur Monoxide	474.97565930, 474.97565930	9(10)-10(9)	-5.36990		67.7314	97.4498	JPL
SO3&Sigma;v=0	Sulfur Monoxide	487.70835640, 487.70835640	7(7)-7(6)	-3.52210		33.0499	47.5512	JPL
SO3&Sigma;v=0	Sulfur Monoxide	503.84007190, 503.84007190	14(15)-14(14)	-3.74800		159.8368	229.9682	JPL
SO3&Sigma;v=0	Sulfur Monoxide	504.67641220, 504.67641220	3(4)-2(1)	-3.84260		3.0999	4.4600	JPL
SO3&Sigma;v=0	Sulfur Monoxide	511.52293610, 511.52293610	4(4)-3(2)	-5.97820		6.4122	9.2257	JPL
SO3&Sigma;v=0	Sulfur Monoxide	514.70493710, 514.70493710	10(11)-11(10)	-5.44100		82.1350	118.1733	JPL
SO3&Sigma;v=0	Sulfur Monoxide	514.85321070, 514.85321070	11(12)-10(11)	-1.48760		99.3037	142.8751	JPL
SO3&Sigma;v=0	Sulfur Monoxide	516.33541660, 516.33541660	12(12)-11(11)	-1.45760		103.8665	149.4399	JPL
SO3&Sigma;v=0	Sulfur Monoxide	517.35430510, 517.35430510	13(12)-12(11)	-1.40680		97.9646	140.9484	JPL
SO3&Sigma;v=0	Sulfur Monoxide	527.94112690, 527.94112690	8(8)-8(7)	-3.50300		43.1928	62.1444	JPL
SO3&Sigma;v=0	Sulfur Monoxide	546.04236090, 546.04236090	15(16)-15(15)	-3.75810		181.3601	260.9352	JPL
SO3&Sigma;v=0	Sulfur Monoxide	546.59432380, 546.59432380	5(6)-5(4)	-5.58060		16.9790	24.4289	JPL
SO3&Sigma;v=0	Sulfur Monoxide	554.99870660, 554.99870660	11(12)-12(11)	-5.51200		97.9646	140.9484	JPL
SO3&Sigma;v=0	Sulfur Monoxide	558.08693740, 558.08693740	12(13)-11(12)	-1.41660		116.4774	167.5840	JPL
SO3&Sigma;v=0	Sulfur Monoxide	559.31917960, 559.31917960	13(13)-12(12)	-1.39020		121.0896	174.2199	JPL
